REGN,NAME_B,NUM_SC,DT,A_P,IITG_RUB,Применяется
2816,БАНК СГБ,20.0,2026-05-01,1,698480000.0,
2816,БАНК СГБ,477,2026-05-01,1,377641000.0,
2816,БАНК СГБ,45.0,2026-05-01,1,7002678000.0,
3551,ЛЮМИНИС,610,2026-05-01,1,0.0,
2876,НИБ,90.4,2026-05-01,1,25922000.0,
249,УРАЛЬСКИЙ ФИНАНСОВЫЙ ДОМ,604,2026-05-01,1,1040138000.0,
3303,АЗИЯ-ИНВЕСТ БАНК,459,2026-05-01,1,14364000.0,
3303,АЗИЯ-ИНВЕСТ БАНК,20.0,2026-05-01,1,26372000.0,
3303,АЗИЯ-ИНВЕСТ БАНК,474,2026-05-01,1,274970000.0,
249,УРАЛЬСКИЙ ФИНАНСОВЫЙ ДОМ,708,2026-05-01,1,684734000.0,
3303,АЗИЯ-ИНВЕСТ БАНК,90.4,2026-05-01,1,6592925000.0,
3303,АЗИЯ-ИНВЕСТ БАНК,45.2,2026-05-01,1,14815000.0,
3303,АЗИЯ-ИНВЕСТ БАНК,32.2,2026-05-01,1,82369000.0,
3314,ЭЛЕКСНЕТ,609,2026-05-01,1,58743000.0,
3314,ЭЛЕКСНЕТ,458,2026-05-01,1,292000.0,Да
3314,ЭЛЕКСНЕТ,47.1,2026-05-01,1,1113000.0,
3314,ЭЛЕКСНЕТ,32.2,2026-05-01,1,7750000.0,
3314,ЭЛЕКСНЕТ,617,2026-05-01,1,10026000.0,
2876,НИБ,458,2026-05-01,1,2922000.0,Да
2876,НИБ,32.2,2026-05-01,1,2100000.0,
2816,БАНК СГБ,805,2026-05-01,1,18398000.0,
2816,БАНК СГБ,608,2026-05-01,1,336258000.0,
2816,БАНК СГБ,303,2026-05-01,1,128825946000.0,
249,УРАЛЬСКИЙ ФИНАНСОВЫЙ ДОМ,319,2026-05-01,1,0.0,
249,УРАЛЬСКИЙ ФИНАНСОВЫЙ ДОМ,504,2026-05-01,1,3308577000.0,
249,УРАЛЬСКИЙ ФИНАНСОВЫЙ ДОМ,304,2026-05-01,1,20255000.0,
249,УРАЛЬСКИЙ ФИНАНСОВЫЙ ДОМ,941,2026-05-01,1,0.0,
249,УРАЛЬСКИЙ ФИНАНСОВЫЙ ДОМ,502,2026-05-01,1,7306142000.0,
2590,АК БАРС,507,2026-05-01,1,26945216000.0,
2905,КРЕМЛЕВСКИЙ,706,2026-05-01,1,402567000.0,
2905,КРЕМЛЕВСКИЙ,90.5,2026-05-01,1,5289210000.0,
3001,ПРИМОРЬЕ,506,2026-05-01,1,566573000.0,
3001,ПРИМОРЬЕ,454,2026-05-01,1,103171000.0,Да
3001,ПРИМОРЬЕ,610,2026-05-01,1,12262000.0,
3001,ПРИМОРЬЕ,90.5,2026-05-01,1,79583178000.0,
3001,ПРИМОРЬЕ,90.6,2026-05-01,1,81104000.0,
3001,ПРИМОРЬЕ,526,2026-05-01,1,27130000.0,
3001,ПРИМОРЬЕ,939,2026-05-01,1,367204000.0,
2929,ББР БАНК,478,2026-05-01,1,456372000.0,
2990,БАЙКАЛКРЕДОБАНК,45.0,2026-05-01,1,194322000.0,
2990,БАЙКАЛКРЕДОБАНК,20.0,2026-05-01,1,19573000.0,
2990,БАЙКАЛКРЕДОБАНК,60.0,2026-05-01,1,5396000.0,
3194,СИТИ ИНВЕСТ БАНК,32.1,2026-05-01,1,1174738000.0,
2867,ИШБАНК,458,2026-05-01,1,42527000.0,Да
2867,ИШБАНК,111,2026-05-01,1,2900000000.0,
2929,ББР БАНК,451,2026-05-01,1,11617765000.0,Да
2990,БАЙКАЛКРЕДОБАНК,459,2026-05-01,1,9601000.0,
2929,ББР БАНК,20.0,2026-05-01,1,3387805000.0,
2929,ББР БАНК,306,2026-05-01,1,88378000.0,
2721,СЕВЕРНЫЙ НАРОДНЫЙ БАНК,99998,2026-05-01,1,3652832000.0,
2990,БАЙКАЛКРЕДОБАНК,706,2026-05-01,1,144699000.0,
3482,БМВ БАНК,604,2026-05-01,1,185816000.0,
3294,НРД,301,2026-05-01,1,1710493178000.0,
3294,НРД,32.1,2026-05-01,1,20000000000.0,
3294,НРД,32.2,2026-05-01,1,0.0,
3294,НРД,99996,2026-05-01,1,0.0,
328,РОССИЯ,526,2026-05-01,1,23932000.0,
3482,БМВ БАНК,608,2026-05-01,1,460142000.0,
3223,СВОЙ БАНК,610,2026-05-01,1,42084000.0,
3194,СИТИ ИНВЕСТ БАНК,806,2026-05-01,1,89000.0,
3194,СИТИ ИНВЕСТ БАНК,301,2026-05-01,1,146120000.0,
3194,СИТИ ИНВЕСТ БАНК,609,2026-05-01,1,3628000.0,
3194,СИТИ ИНВЕСТ БАНК,608,2026-05-01,1,47274000.0,
3202,НОКССБАНК,474,2026-05-01,1,360405000.0,
3202,НОКССБАНК,32.1,2026-05-01,1,1930000000.0,
3202,НОКССБАНК,301,2026-05-01,1,159836000.0,
3202,НОКССБАНК,451,2026-05-01,1,28800000.0,Да
3202,НОКССБАНК,90.5,2026-05-01,1,25204527000.0,
328,РОССИЯ,47.1,2026-05-01,1,446270000.0,
3202,НОКССБАНК,319,2026-05-01,1,35500000.0,
2867,ИШБАНК,474,2026-05-01,1,1276202000.0,
1399,ЭЛИТА,458,2026-05-01,1,162056000.0,Да
1399,ЭЛИТА,45.0,2026-05-01,1,1344672000.0,
902,НОРВИК БАНК,616,2026-05-01,1,0.0,
902,НОРВИК БАНК,90.4,2026-05-01,1,3577746000.0,
902,НОРВИК БАНК,106,2026-05-01,1,87139000.0,
902,НОРВИК БАНК,617,2026-05-01,1,169748000.0,
902,НОРВИК БАНК,99996,2026-05-01,1,194353000.0,
1966,НБД-БАНК,32.1,2026-05-01,1,3990000000.0,
575,КАПИТАЛ,111,2026-05-01,1,40424000.0,
2905,КРЕМЛЕВСКИЙ,608,2026-05-01,1,326003000.0,
3557,ФИНАНСОВЫЙ ЛАНДШАФТ,47.1,2026-05-01,1,3058000.0,
2860,АГРОРОС,610,2026-05-01,1,0.0,
2860,АГРОРОС,458,2026-05-01,1,91814000.0,Да
2860,АГРОРОС,604,2026-05-01,1,394218000.0,
575,КАПИТАЛ,20.0,2026-05-01,1,5751000.0,
575,КАПИТАЛ,506,2026-05-01,1,112082000.0,
575,КАПИТАЛ,60.0,2026-05-01,1,3219000.0,
575,КАПИТАЛ,32.1,2026-05-01,1,700000000.0,
3567,ФУХУЭЙ ИНЬХАН,60.0,2026-05-01,1,313000.0,
1966,НБД-БАНК,90.3,2026-05-01,1,0.0,
2721,СЕВЕРНЫЙ НАРОДНЫЙ БАНК,99996,2026-05-01,1,0.0,
2721,СЕВЕРНЫЙ НАРОДНЫЙ БАНК,507,2026-05-01,1,175497000.0,
2721,СЕВЕРНЫЙ НАРОДНЫЙ БАНК,454,2026-05-01,1,329109000.0,Да
2721,СЕВЕРНЫЙ НАРОДНЫЙ БАНК,506,2026-05-01,1,52000000.0,
1966,НБД-БАНК,106,2026-05-01,1,291870000.0,
2880,АГРОПРОМКРЕДИТ,32.2,2026-05-01,1,3531065000.0,
2880,АГРОПРОМКРЕДИТ,459,2026-05-01,1,16867000.0,
2867,ИШБАНК,20.0,2026-05-01,1,106147000.0,
2867,ИШБАНК,933,2026-05-01,1,0.0,
2721,СЕВЕРНЫЙ НАРОДНЫЙ БАНК,608,2026-05-01,1,66195000.0,
1966,НБД-БАНК,ITGAP,2026-05-01,1,0.0,
1966,НБД-БАНК,20.0,2026-05-01,1,819589000.0,
1885,ФОРА-БАНК,454,2026-05-01,1,2827055000.0,Да
1885,ФОРА-БАНК,706,2026-05-01,1,19310262000.0,
1885,ФОРА-БАНК,617,2026-05-01,1,0.0,
1885,ФОРА-БАНК,302,2026-05-01,1,559012000.0,
1885,ФОРА-БАНК,90.3,2026-05-01,1,228201000.0,
1885,ФОРА-БАНК,60.0,2026-05-01,1,697141000.0,
2506,БАНК РАУНД,609,2026-05-01,1,224405000.0,
1885,ФОРА-БАНК,47.1,2026-05-01,1,147230000.0,
2289,РУССКИЙ СТАНДАРТ,90.4,2026-05-01,1,2353772000.0,
2590,АК БАРС,459,2026-05-01,1,3693097000.0,
2590,АК БАРС,90.6,2026-05-01,1,690111000.0,
3095,Вэйбанк,47.1,2026-05-01,1,9000.0,
3095,Вэйбанк,706,2026-05-01,1,195225000.0,
3095,Вэйбанк,90.4,2026-05-01,1,20142000.0,
3095,Вэйбанк,20.0,2026-05-01,1,2820000.0,
3095,Вэйбанк,617,2026-05-01,1,18865000.0,
3095,Вэйбанк,90.5,2026-05-01,1,160873000.0,
3552,ЦИФРОВЫЕ РЕШЕНИЯ,20.0,2026-05-01,1,0.0,
3013,РАЗВИТИЕ-СТОЛИЦА,459,2026-05-01,1,300233000.0,
3013,РАЗВИТИЕ-СТОЛИЦА,20.0,2026-05-01,1,57753000.0,
3013,РАЗВИТИЕ-СТОЛИЦА,90.4,2026-05-01,1,3714816000.0,
2964,УРАЛПРОМБАНК,609,2026-05-01,1,16070000.0,
2546,НОВИКОМБАНК,114,2026-05-01,1,246575000.0,
2546,НОВИКОМБАНК,502,2026-05-01,1,85833575000.0,
2879,АВАНГАРД,612,2026-05-01,1,0.0,
2879,АВАНГАРД,20.0,2026-05-01,1,7698381000.0,
2879,АВАНГАРД,453,2026-05-01,1,1494000.0,Да
2879,АВАНГАРД,45.0,2026-05-01,1,11672734000.0,
2584,КРЕДИТ УРАЛ БАНК,706,2026-05-01,1,4978619000.0,
2584,КРЕДИТ УРАЛ БАНК,20.0,2026-05-01,1,660670000.0,
2584,КРЕДИТ УРАЛ БАНК,608,2026-05-01,1,22120000.0,
438,КАМСКИЙ КОММЕРЧЕСКИЙ БАНК,32.2,2026-05-01,1,1029414000.0,
438,КАМСКИЙ КОММЕРЧЕСКИЙ БАНК,604,2026-05-01,1,633212000.0,
3255,БАНК ЗЕНИТ,449,2026-05-01,1,1734406000.0,Да
3255,БАНК ЗЕНИТ,302,2026-05-01,1,1820399000.0,
3255,БАНК ЗЕНИТ,612,2026-05-01,1,0.0,
3255,БАНК ЗЕНИТ,409,2026-05-01,1,0.0,
3255,БАНК ЗЕНИТ,32.2,2026-05-01,1,4452871000.0,
3255,БАНК ЗЕНИТ,808,2026-05-01,1,225000.0,
3255,БАНК ЗЕНИТ,506,2026-05-01,1,1316000.0,
3255,БАНК ЗЕНИТ,621,2026-05-01,1,33332000.0,
3255,БАНК ЗЕНИТ,303,2026-05-01,1,782226162000.0,
3255,БАНК ЗЕНИТ,304,2026-05-01,1,812309000.0,
2546,НОВИКОМБАНК,442,2026-05-01,1,16650000000.0,
438,КАМСКИЙ КОММЕРЧЕСКИЙ БАНК,706,2026-05-01,1,4367251000.0,
438,КАМСКИЙ КОММЕРЧЕСКИЙ БАНК,939,2026-05-01,1,795952000.0,
438,КАМСКИЙ КОММЕРЧЕСКИЙ БАНК,ITGAP,2026-05-01,1,1592475000.0,
3224,БАНК МИР ПРИВИЛЕГИЙ,612,2026-05-01,1,0.0,
3224,БАНК МИР ПРИВИЛЕГИЙ,933,2026-05-01,1,1000.0,
3224,БАНК МИР ПРИВИЛЕГИЙ,90.4,2026-05-01,1,982792000.0,
3224,БАНК МИР ПРИВИЛЕГИЙ,60.0,2026-05-01,1,30899000.0,
3552,ЦИФРОВЫЕ РЕШЕНИЯ,609,2026-05-01,1,15240000.0,
2546,НОВИКОМБАНК,304,2026-05-01,1,733978000.0,
2546,НОВИКОМБАНК,939,2026-05-01,1,348682000.0,
2407,МВС БАНК,20.0,2026-05-01,1,35021000.0,
2438,ГЛОБУС,32.1,2026-05-01,1,1250000000.0,
2438,ГЛОБУС,319,2026-05-01,1,880000000.0,
2438,ГЛОБУС,60.0,2026-05-01,1,27274000.0,
2438,ГЛОБУС,706,2026-05-01,1,968767000.0,
2438,ГЛОБУС,617,2026-05-01,1,11580000.0,
2564,ЯРИНТЕРБАНК,90.3,2026-05-01,1,12092000.0,
2564,ЯРИНТЕРБАНК,304,2026-05-01,1,190000.0,
2564,ЯРИНТЕРБАНК,301,2026-05-01,1,69420000.0,
2438,ГЛОБУС,45.0,2026-05-01,1,840075000.0,
2846,СМЛТ,60.0,2026-05-01,1,19963000.0,
2289,РУССКИЙ СТАНДАРТ,617,2026-05-01,1,22197341000.0,
2629,ДЖ.П. МОРГАН БАНК ИНТЕРНЕШНЛ,939,2026-05-01,1,0.0,
2629,ДЖ.П. МОРГАН БАНК ИНТЕРНЕШНЛ,60.0,2026-05-01,1,1409441000.0,
2629,ДЖ.П. МОРГАН БАНК ИНТЕРНЕШНЛ,504,2026-05-01,1,0.0,
2629,ДЖ.П. МОРГАН БАНК ИНТЕРНЕШНЛ,604,2026-05-01,1,396189000.0,
2629,ДЖ.П. МОРГАН БАНК ИНТЕРНЕШНЛ,616,2026-05-01,1,0.0,
3507,СЕВЕРСТРОЙБАНК,454,2026-05-01,1,300000.0,Да
2534,ПОЙДЁМ!,90.4,2026-05-01,1,165606000.0,
2534,ПОЙДЁМ!,458,2026-05-01,1,3224234000.0,Да
2733,ПРИМСОЦБАНК,509,2026-05-01,1,0.0,
2733,ПРИМСОЦБАНК,474,2026-05-01,1,1212566000.0,
2733,ПРИМСОЦБАНК,301,2026-05-01,1,6512644000.0,
2733,ПРИМСОЦБАНК,451,2026-05-01,1,6607177000.0,Да
2830,СОКОЛОВСКИЙ,45.2,2026-05-01,1,1369000.0,
2830,СОКОЛОВСКИЙ,506,2026-05-01,1,19000000.0,
2830,СОКОЛОВСКИЙ,ITGAP,2026-05-01,1,7796990000.0,
2830,СОКОЛОВСКИЙ,474,2026-05-01,1,245000.0,
2534,ПОЙДЁМ!,32.2,2026-05-01,1,600000.0,
2584,КРЕДИТ УРАЛ БАНК,90.5,2026-05-01,1,68889991000.0,
2584,КРЕДИТ УРАЛ БАНК,90.4,2026-05-01,1,16140038000.0,
2534,ПОЙДЁМ!,304,2026-05-01,1,13798000.0,
2534,ПОЙДЁМ!,90.6,2026-05-01,1,2247381000.0,
2534,ПОЙДЁМ!,301,2026-05-01,1,708607000.0,
2534,ПОЙДЁМ!,939,2026-05-01,1,507187000.0,
2790,РОСЭКСИМБАНК,612,2026-05-01,1,0.0,
2790,РОСЭКСИМБАНК,608,2026-05-01,1,398864000.0,
2584,КРЕДИТ УРАЛ БАНК,612,2026-05-01,1,0.0,
2790,РОСЭКСИМБАНК,939,2026-05-01,1,0.0,
3507,СЕВЕРСТРОЙБАНК,60.0,2026-05-01,1,2830000.0,
354,ГАЗПРОМБАНК,32.2,2026-05-01,1,95120904000.0,
1312,ТАМБОВКРЕДИТПРОМБАНК,45.2,2026-05-01,1,80144000.0,
1312,ТАМБОВКРЕДИТПРОМБАНК,301,2026-05-01,1,14254000.0,
1312,ТАМБОВКРЕДИТПРОМБАНК,90.6,2026-05-01,1,48073000.0,
1312,ТАМБОВКРЕДИТПРОМБАНК,619,2026-05-01,1,6179000.0,
1312,ТАМБОВКРЕДИТПРОМБАНК,106,2026-05-01,1,18659000.0,
1312,ТАМБОВКРЕДИТПРОМБАНК,608,2026-05-01,1,33517000.0,
1312,ТАМБОВКРЕДИТПРОМБАНК,99998,2026-05-01,1,1583406000.0,
1829,ИНБАНК,90.4,2026-05-01,1,740011000.0,
1829,ИНБАНК,304,2026-05-01,1,32983000.0,
1829,ИНБАНК,47.1,2026-05-01,1,50000000.0,
2119,АЛЕФ-БАНК,90.3,2026-05-01,1,1000.0,
2518,КУБАНЬ КРЕДИТ,933,2026-05-01,1,1981759000.0,
170,АВТО ФИНАНС БАНК,302,2026-05-01,1,596343000.0,
170,АВТО ФИНАНС БАНК,45.0,2026-05-01,1,1586954000.0,
170,АВТО ФИНАНС БАНК,458,2026-05-01,1,3609952000.0,Да
170,АВТО ФИНАНС БАНК,45.2,2026-05-01,1,144378756000.0,
170,АВТО ФИНАНС БАНК,99998,2026-05-01,1,260515429000.0,
2119,АЛЕФ-БАНК,612,2026-05-01,1,0.0,
2494,БАНК КРЕДИТ СВИСС (МОСКВА),604,2026-05-01,1,305047000.0,
2772,ЮГ-ИНВЕСТБАНК,20.0,2026-05-01,1,430087000.0,
1158,КУЗНЕЦКБИЗНЕСБАНК,454,2026-05-01,1,233031000.0,Да
1158,КУЗНЕЦКБИЗНЕСБАНК,106,2026-05-01,1,42123000.0,
1158,КУЗНЕЦКБИЗНЕСБАНК,507,2026-05-01,1,10855000.0,
1158,КУЗНЕЦКБИЗНЕСБАНК,506,2026-05-01,1,1164769000.0,
1158,КУЗНЕЦКБИЗНЕСБАНК,502,2026-05-01,1,2054981000.0,
1158,КУЗНЕЦКБИЗНЕСБАНК,ITGAP,2026-05-01,1,29605647000.0,
2557,СИТИБАНК,939,2026-05-01,1,0.0,
2557,СИТИБАНК,319,2026-05-01,1,39573733000.0,
2557,СИТИБАНК,47.1,2026-05-01,1,21150000.0,
3300,КОШЕЛЕВ-БАНК,939,2026-05-01,1,948257000.0,
2518,КУБАНЬ КРЕДИТ,610,2026-05-01,1,11138000.0,
2518,КУБАНЬ КРЕДИТ,475,2026-05-01,1,19923000.0,
2518,КУБАНЬ КРЕДИТ,609,2026-05-01,1,1968811000.0,
2119,АЛЕФ-БАНК,303,2026-05-01,1,208922000.0,
1158,КУЗНЕЦКБИЗНЕСБАНК,32.2,2026-05-01,1,103870000.0,
1115,КОСТРОМАСЕЛЬКОМБАНК,454,2026-05-01,1,185113000.0,Да
1115,КОСТРОМАСЕЛЬКОМБАНК,301,2026-05-01,1,24132000.0,
1115,КОСТРОМАСЕЛЬКОМБАНК,458,2026-05-01,1,45413000.0,Да
3300,КОШЕЛЕВ-БАНК,809,2026-05-01,1,43297000.0,
3300,КОШЕЛЕВ-БАНК,45.0,2026-05-01,1,7137765000.0,
493,ЧЕЛЯБИНВЕСТБАНК,941,2026-05-01,1,0.0,
493,ЧЕЛЯБИНВЕСТБАНК,453,2026-05-01,1,21308000.0,Да
485,ЧЕЛИНДБАНК,509,2026-05-01,1,0.0,
485,ЧЕЛИНДБАНК,301,2026-05-01,1,2828286000.0,
485,ЧЕЛИНДБАНК,32.2,2026-05-01,1,2881928000.0,
485,ЧЕЛИНДБАНК,302,2026-05-01,1,466581000.0,
485,ЧЕЛИНДБАНК,90.6,2026-05-01,1,1051630000.0,
485,ЧЕЛИНДБАНК,106,2026-05-01,1,1399508000.0,
485,ЧЕЛИНДБАНК,ITGAP,2026-05-01,1,261829383000.0,
503,НОДА,604,2026-05-01,1,9347000.0,
3479,УРИ БАНК,939,2026-05-01,1,0.0,
3271,ПЕРВЫЙ ДОРТРАНСБАНК,20.0,2026-05-01,1,58014000.0,
3271,ПЕРВЫЙ ДОРТРАНСБАНК,45.2,2026-05-01,1,27805000.0,
3279,ТРАСТ,90.3,2026-05-01,1,1156555000.0,
3279,ТРАСТ,706,2026-05-01,1,90036834000.0,
3279,ТРАСТ,99998,2026-05-01,1,63555386000.0,
3479,УРИ БАНК,301,2026-05-01,1,12462628000.0,
3512,ЕДИНАЯ КАССА,604,2026-05-01,1,40105000.0,
3512,ЕДИНАЯ КАССА,90.6,2026-05-01,1,4515000.0,
3479,УРИ БАНК,99996,2026-05-01,1,0.0,
503,НОДА,706,2026-05-01,1,63485000.0,
3547,ЦЕНТР РАСЧЕТОВ,604,2026-05-01,1,11663000.0,
101,БКС БАНК,60.0,2026-05-01,1,959788000.0,
101,БКС БАНК,939,2026-05-01,1,3607933000.0,
101,БКС БАНК,608,2026-05-01,1,505810000.0,
101,БКС БАНК,526,2026-05-01,1,22343000.0,
3300,КОШЕЛЕВ-БАНК,612,2026-05-01,1,0.0,
3300,КОШЕЛЕВ-БАНК,504,2026-05-01,1,1462720000.0,
3300,КОШЕЛЕВ-БАНК,526,2026-05-01,1,0.0,
3300,КОШЕЛЕВ-БАНК,616,2026-05-01,1,0.0,
503,НОДА,617,2026-05-01,1,10762000.0,
3547,ЦЕНТР РАСЧЕТОВ,506,2026-05-01,1,248000.0,
503,НОДА,90.4,2026-05-01,1,1069723000.0,
779,РУССКИЙ БАНК СБЕРЕЖЕНИЙ,302,2026-05-01,1,235000.0,
779,РУССКИЙ БАНК СБЕРЕЖЕНИЙ,609,2026-05-01,1,1344000.0,
779,РУССКИЙ БАНК СБЕРЕЖЕНИЙ,90.5,2026-05-01,1,289517000.0,
3547,ЦЕНТР РАСЧЕТОВ,306,2026-05-01,1,726000.0,
779,РУССКИЙ БАНК СБЕРЕЖЕНИЙ,ITGAP,2026-05-01,1,858306000.0,
524,ВЕНЕЦ,32.1,2026-05-01,1,1150000000.0,
524,ВЕНЕЦ,304,2026-05-01,1,10118000.0,
524,ВЕНЕЦ,90.6,2026-05-01,1,6261000.0,
524,ВЕНЕЦ,706,2026-05-01,1,1075892000.0,
524,ВЕНЕЦ,90.5,2026-05-01,1,9280728000.0,
429,УРАЛЬСКИЙ БАНК РЕКОНСТРУКЦИИ И РАЗВИТИЯ,940,2026-05-01,1,4387558000.0,
1978,МОСКОВСКИЙ КРЕДИТНЫЙ БАНК,470,2026-05-01,1,14950466000.0,Да
3166,ПЛАТЕЖНЫЙ ЦЕНТР,610,2026-05-01,1,7772000.0,
3166,ПЛАТЕЖНЫЙ ЦЕНТР,304,2026-05-01,1,10000000.0,
3166,ПЛАТЕЖНЫЙ ЦЕНТР,609,2026-05-01,1,132189000.0,
3166,ПЛАТЕЖНЫЙ ЦЕНТР,608,2026-05-01,1,436817000.0,
3231,АГОРА,32.1,2026-05-01,1,1280000000.0,
3231,АГОРА,45.0,2026-05-01,1,134606000.0,
2618,МЕЖДУНАРОДНЫЙ ФИНАНСОВЫЙ КЛУБ,306,2026-05-01,1,0.0,
2559,ЗИРААТ БАНК (МОСКВА),90.3,2026-05-01,1,0.0,
2559,ЗИРААТ БАНК (МОСКВА),45.0,2026-05-01,1,9488953000.0,
2559,ЗИРААТ БАНК (МОСКВА),47.1,2026-05-01,1,29000.0,
2559,ЗИРААТ БАНК (МОСКВА),475,2026-05-01,1,5561000.0,
2796,ВЯТИЧ,304,2026-05-01,1,11040000.0,
2015,СИБСОЦБАНК,90.5,2026-05-01,1,10559510000.0,
21,ПРИМОРСКИЙ ТЕРРИТОРИАЛЬНЫЙ,111,2026-05-01,1,0.0,
21,ПРИМОРСКИЙ ТЕРРИТОРИАЛЬНЫЙ,458,2026-05-01,1,19493000.0,Да
21,ПРИМОРСКИЙ ТЕРРИТОРИАЛЬНЫЙ,610,2026-05-01,1,412000.0,
21,ПРИМОРСКИЙ ТЕРРИТОРИАЛЬНЫЙ,459,2026-05-01,1,1429000.0,
21,ПРИМОРСКИЙ ТЕРРИТОРИАЛЬНЫЙ,619,2026-05-01,1,22752000.0,
2312,БАНК ДОМ.РФ,612,2026-05-01,1,0.0,
2312,БАНК ДОМ.РФ,301,2026-05-01,1,398430973000.0,
2312,БАНК ДОМ.РФ,621,2026-05-01,1,91000.0,
2796,ВЯТИЧ,60.0,2026-05-01,1,12248000.0,
21,ПРИМОРСКИЙ ТЕРРИТОРИАЛЬНЫЙ,319,2026-05-01,1,321100000.0,
3415,БАНК РСИ,32.1,2026-05-01,1,1190000000.0,
3415,БАНК РСИ,474,2026-05-01,1,410000.0,
3231,АГОРА,ITGAP,2026-05-01,1,2329640000.0,
3349,РОССЕЛЬХОЗБАНК,458,2026-05-01,1,92299667000.0,Да
3349,РОССЕЛЬХОЗБАНК,302,2026-05-01,1,27831745000.0,
3533,ЭЛЕКСИР,612,2026-05-01,1,0.0,
492,ДОНКОМБАНК,304,2026-05-01,1,10000000.0,
3349,РОССЕЛЬХОЗБАНК,612,2026-05-01,1,0.0,
3231,АГОРА,604,2026-05-01,1,36436000.0,
3231,АГОРА,45.2,2026-05-01,1,62311000.0,
2726,ВЕСТЕРН ЮНИОН ДП ВОСТОК,32.1,2026-05-01,1,0.0,
2726,ВЕСТЕРН ЮНИОН ДП ВОСТОК,604,2026-05-01,1,427559000.0,
3543,ПЛАТЕЖНЫЙ КОНСТРУКТОР,609,2026-05-01,1,17420000.0,
3543,ПЛАТЕЖНЫЙ КОНСТРУКТОР,60.0,2026-05-01,1,15195000.0,
3543,ПЛАТЕЖНЫЙ КОНСТРУКТОР,474,2026-05-01,1,53982000.0,
3543,ПЛАТЕЖНЫЙ КОНСТРУКТОР,706,2026-05-01,1,4239802000.0,
3231,АГОРА,451,2026-05-01,1,41288000.0,Да
3465,ЭМ-Ю-ЭФ-ДЖИ БАНК (ЕВРАЗИЯ),32.1,2026-05-01,1,3200000000.0,
3465,ЭМ-Ю-ЭФ-ДЖИ БАНК (ЕВРАЗИЯ),617,2026-05-01,1,64358000.0,
3465,ЭМ-Ю-ЭФ-ДЖИ БАНК (ЕВРАЗИЯ),302,2026-05-01,1,97941000.0,
2015,СИБСОЦБАНК,610,2026-05-01,1,637000.0,
963,СОВКОМБАНК,937,2026-05-01,1,2205771000.0,
963,СОВКОМБАНК,474,2026-05-01,1,166243892000.0,
3532,ПЕРСПЕКТИВА,60.0,2026-05-01,1,7522000.0,
3532,ПЕРСПЕКТИВА,458,2026-05-01,1,16799000.0,Да
963,СОВКОМБАНК,451,2026-05-01,1,244848364000.0,Да
817,ЗАРЕЧЬЕ,609,2026-05-01,1,66039000.0,
817,ЗАРЕЧЬЕ,32.1,2026-05-01,1,0.0,
817,ЗАРЕЧЬЕ,612,2026-05-01,1,0.0,
817,ЗАРЕЧЬЕ,619,2026-05-01,1,268189000.0,
817,ЗАРЕЧЬЕ,604,2026-05-01,1,453573000.0,
817,ЗАРЕЧЬЕ,99998,2026-05-01,1,472754000.0,
574,ЗЕМЕЛЬНЫЙ,90.4,2026-05-01,1,5062000.0,
3292,РАЙФФАЙЗЕНБАНК,453,2026-05-01,1,1331000.0,Да
3292,РАЙФФАЙЗЕНБАНК,933,2026-05-01,1,173105801000.0,
2763,ИНВЕСТТОРГБАНК,90.4,2026-05-01,1,145743568000.0,
2763,ИНВЕСТТОРГБАНК,47.1,2026-05-01,1,2370000.0,
574,ЗЕМЕЛЬНЫЙ,939,2026-05-01,1,0.0,
574,ЗЕМЕЛЬНЫЙ,610,2026-05-01,1,0.0,
574,ЗЕМЕЛЬНЫЙ,507,2026-05-01,1,60000.0,
990,ДРУЖБА,20.0,2026-05-01,1,156241000.0,
990,ДРУЖБА,609,2026-05-01,1,21885000.0,
1281,АРЗАМАС,45.0,2026-05-01,1,507643000.0,
1281,АРЗАМАС,604,2026-05-01,1,116072000.0,
1281,АРЗАМАС,324,2026-05-01,1,40821000.0,
2,ВИКИНГ,612,2026-05-01,1,0.0,
2,ВИКИНГ,609,2026-05-01,1,7729000.0,
2,ВИКИНГ,454,2026-05-01,1,148573000.0,Да
2,ВИКИНГ,604,2026-05-01,1,6699000.0,
1281,АРЗАМАС,106,2026-05-01,1,98087000.0,
2,ВИКИНГ,459,2026-05-01,1,15668000.0,
2,ВИКИНГ,617,2026-05-01,1,53187000.0,
2208,ФОРШТАДТ,302,2026-05-01,1,26175000.0,
2208,ФОРШТАДТ,45.2,2026-05-01,1,2697689000.0,
2208,ФОРШТАДТ,620,2026-05-01,1,9170000.0,
2208,ФОРШТАДТ,939,2026-05-01,1,665698000.0,
990,ДРУЖБА,45.2,2026-05-01,1,137300000.0,
990,ДРУЖБА,90.5,2026-05-01,1,1319134000.0,
1973,АВТОКРЕДИТБАНК,302,2026-05-01,1,572000.0,
1291,ВАКОБАНК,99998,2026-05-01,1,572348000.0,
1781,ЕВРОАЛЬЯНС,45.2,2026-05-01,1,58338000.0,
1781,ЕВРОАЛЬЯНС,619,2026-05-01,1,73930000.0,
1781,ЕВРОАЛЬЯНС,501,2026-05-01,1,304239000.0,
1781,ЕВРОАЛЬЯНС,604,2026-05-01,1,108454000.0,
1291,ВАКОБАНК,60.0,2026-05-01,1,4361000.0,
